,variant_id,title,type2,nivel_prenda,specific_color,color,tipo_marca,season,disponibilidad,basicos,formalidad,estampado,atrevido,invierno_verano,interesante,detalle,specific_type,stock,envios,ventas,satisfaction,tasa_mercado,interest,marca,feature_name,feature_value
1110,19f9b3bf-34d5-44ce-aa1e-ecec022043db,Dana Skirt pencil ,Skirt,nivel_1,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,pencil,skirt,0.0,1246.3333333333333,359.3333333333333,0.2928165440603251,0.0106012276896468,0.151708885874986,Whole sale,application,true
3092,0029491c-6d11-4dd3-99e4-460516e3a063,Onado Skirt denim ,Skirt,nivel_1,taupe,brown,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,denim,skirt,0.0,1480.1,451.0,0.3344500409160105,0.0125896312678092,0.1735198360919099,Whole sale,detail,false
3091,2e6233d7-780e-4181-b45e-bcc0479c2fca,Onado Skirt denim ,Skirt,nivel_1,grey_dark,gray,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,denim,skirt,0.2,2568.8,844.6,0.3390740036689256,0.0218500404031812,0.1804620220360533,Whole sale,detail,false
1106,88d98424-fa2a-4927-a118-566ac194c4a6,Dalias Pant summ,Pant,nivel_1,yellow,yellow,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,summ,pant,0.0,1246.3333333333333,425.3333333333333,0.3547065044949762,0.0106012276896468,0.1826538660923115,Whole sale,application,false
1105,2f372a8c-4718-437e-b996-e3d49de169e9,Dalias Pant summ,Pant,nivel_1,green,green,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,summ,pant,0.0,872.6666666666666,520.6666666666666,0.5844155844155844,0.0074228441004267,0.2959192142580055,Whole sale,application,false
4473,2b2fc28b-4b30-48a3-9b2e-304d0ff1becf,Toxico Jeans jungle ,Jean,nivel_1,brown_light,brown,Whole sale,9,proximamente,False,both,False,unknown,invierno,True,jungle,jean,0.0,611.6,290.4,0.5411873263238279,0.0052022285544167,0.3394037872444405,Whole sale,composition,false
4474,462a30e6-2202-4e53-97f5-17580eb30378,Toxico Jeans jungle ,Jean,nivel_1,ecru,brown,Whole sale,9,proximamente,False,both,False,unknown,invierno,True,jungle,jean,0.0,765.6,356.4,0.4643077907534795,0.0065121422191978,0.2814736333940068,Whole sale,composition,false
540,31ee7c98-d92f-447a-b0b7-c8255d2d7971,Buttons Sweatshirt colors ,Sweater,nivel_2,rust,orange,Whole sale,9,proximamente,False,both,True,unknown,invierno,False,colors,sweater,0.3333333333333333,1202.0,337.3333333333333,0.2887532249832997,0.0102241313316037,0.1494886781574518,Whole sale,composition,50
1030,11b333b1-cd5c-48c9-8dc7-67bb9e92e1a9,Colorfull Jacket bomb,Jacket,nivel_3,beige,beige,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,bomb,jacket,0.0,2712.0,1202.3333333333333,0.4441598907496165,0.0230680899927699,0.2336139903711932,Whole sale,adventurous,false
2034,7bc20ac5-c292-4ded-8bbd-ac8d170e6d9d,Jana Sweater knit,Sweater,nivel_2,mustand,yellow,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,3343.0,1363.0,0.407717618905175,0.0284353336452175,0.2180764762751962,Whole sale,sleeve,false
2032,764c1bcf-2824-42d8-afe4-754bd20aba53,Jana Sweater knit,Sweater,nivel_2,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,knit,sweater,0.0,1627.0,594.0,0.3650891210817455,0.0138391528090843,0.1894641369454149,Whole sale,sleeve,false
3613,098217b0-59ed-44d0-aa83-7a92571243a7,Point Top lala ,Top,nivel_2,ecru,brown,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,lala,top,0.0,1546.3333333333333,623.3333333333334,0.403719971658344,0.0131530075561037,0.2084364896072238,Whole sale,adventurous,false
3614,6d0cb906-55ff-4683-9cc4-82e78c8935fa,Point Top lala ,Top,nivel_2,mustand,yellow,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,lala,top,0.0,1568.3333333333333,630.6666666666666,0.402941020964001,0.0133401380796438,0.2081405795218224,Whole sale,adventurous,false
3615,32f9d5fa-94f7-4c8b-a85c-66e943a81d8c,Point Top lala ,Top,nivel_2,rust,orange,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,lala,top,0.0,1334.0,616.0,0.4844465357706274,0.0113469144728448,0.2478967251217362,Whole sale,adventurous,false
2436,290437a8-9b3b-40c2-9300-6131144641ca,Lise Dress cerise,Dress,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,dress,0.0,747.6666666666666,242.0,0.3357396271935859,0.006359602489403,0.1968417741434409,Whole sale,application,false
1141,08e33207-df7c-45be-a5a1-c7584647095a,Dean Pant cerise,Pant,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,pant,0.0,3227.25,1127.0,0.359316882262509,0.0274507719134096,0.1933838270879593,Whole sale,detail,true
1140,6b0f82e7-4d5a-4d91-952a-fa0bfa2cf4bc,Davi Skirt majo ,Skirt,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,majo,skirt,0.0,2639.0,938.3333333333334,0.3672612337499252,0.0224471568919321,0.1948541953209286,Whole sale,style,50
1138,1823b54f-4225-4d3b-a2b9-2acb0f87cd44,Darlim Top cerise ,Top,nivel_2,pink,pink,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,top,0.2,1412.0,712.8,0.5538193222530212,0.0120103772381235,0.3174085995206558,Whole sale,adventurous,false
87,ca5794b3-887c-4820-a828-ec5004214fb1,Alexa Cardigan soft ,Sweater,nivel_2,black,black,Whole sale,8,disponible,False,both,False,unknown,invierno,True,soft,sweater,0.5,3848.5,1528.5,0.3940803252292997,0.0327350827201973,0.2134077039747485,Whole sale,composition,false
2647,6297c1e0-a19b-45b3-b048-e269873ffcff,Marmol Pant season ,Pant,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,season,pant,0.25,1368.75,418.0,0.3056947079156115,0.0116424956407093,0.1586686017781604,Whole sale,adventurous,true
1137,100c5ef8-aab6-4031-9465-38a71b21ddb1,Darlim Top cerise ,Top,nivel_2,green_dark,green,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,top,0.0,1456.0,827.0,0.5972673202324102,0.0123846382852039,0.3368378450351861,Whole sale,adventurous,false
86,5961fa4d-d75f-4708-8c55-45f9d7bb64c1,Alexa Cardigan soft ,Sweater,nivel_2,beige,beige,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,soft,sweater,0.0,3881.5,1539.5,0.3920397383936773,0.0330157785055075,0.2125277584495924,Whole sale,composition,false
865,296c022f-8ea8-47cb-912d-c2bc21b86061,Charles Skirt welsh ,Skirt,nivel_1,grey,gray,Whole sale,8,proximamente,False,both,False,basico,invierno,True,welsh,skirt,0.0,2030.6666666666667,872.3333333333334,0.4228668421807983,0.0172727143849501,0.2200697782828742,Whole sale,composition,straight
523,0a70f26c-9cd2-4a98-8226-38d745bcb228,Buffi Shirt dots ,Shirt,nivel_2,pink,pink,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,dots,shirt,0.0,3997.0,1616.5,0.4044221220047101,0.0339982137540934,0.2192101678794017,Whole sale,adventurous,false
522,5a01caa1-e726-4b73-bad7-23defddf89c8,Buffi Shirt dots ,Shirt,nivel_2,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,dots,shirt,0.0,4019.0,1743.0,0.4413552001188417,0.0341853442776336,0.2377702721982376,Whole sale,adventurous,false
1703,1b2147d8-15da-4ed3-b98d-95b8ab0c9615,Gold Shirt noogat ,Shirt,nivel_2,blue_light,blue,Whole sale,8,proximamente,True,both,False,unknown,invierno,True,noogat,shirt,0.0,608.6666666666666,264.0,0.4464985994397759,0.0051772778179446,0.2672862863513968,Whole sale,adventurous,false
1704,4bbedce4-6d3e-49e2-9bc4-8b8a71f79739,Gold Shirt noogat ,Shirt,nivel_2,brown,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,noogat,shirt,0.0,674.6666666666666,293.3333333333333,0.43584229390681,0.0057386693885651,0.2207904816476875,Whole sale,adventurous,false
1710,165f8a3a-7008-41a2-a2fb-91798749f001,Goldy Dress cerise ,Dress,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,dress,0.0,2712.0,1063.0,0.3716623999375004,0.0230680899927699,0.1973652449651352,Whole sale,detail,false
1711,24dfc79c-7774-49ee-aabc-fe6d91cadda9,Goldy Dress cerise ,Dress,nivel_1,garnet,red,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,dress,0.0,1561.3333333333333,601.3333333333334,0.387262321737679,0.0132805965494265,0.2002714591435527,Whole sale,detail,false
1712,1d81192d-255c-4aa5-8068-6f49bc595fe3,Goldy Shirt season ,Shirt,nivel_2,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,season,shirt,0.0,2177.0,982.6666666666666,0.4526817909169356,0.0185174158975885,0.235599603407262,Whole sale,adventurous,54
1650,15a7bb8e-68d7-4b12-bf92-d98505188ce5,Garden Shirt cerise ,Shirt,nivel_2,blue_dark,blue,Whole sale,8,proximamente,True,both,False,unknown,invierno,True,cerise,shirt,0.0,2463.0,1275.0,0.5181688508010006,0.0209501127036107,0.2695594817523057,Whole sale,application,false
1651,701244a5-0703-4c7f-89e7-551f9495e78b,Garden Shirt cerise ,Shirt,nivel_2,green_dark,green,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,shirt,0.0,946.0,476.6666666666667,0.5052506775067751,0.0080466125122272,0.2566486450095012,Whole sale,application,false
1662,0f77a7ac-17fb-4a46-8145-80df3c6fab8b,Geom Jacket cerise,Jacket,nivel_3,green,green,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,jacket,0.0,1004.3333333333334,396.0,0.3814713927058714,0.008542791930705,0.1950070923182882,Whole sale,application,true
3705,1e432237-504c-4331-8bb1-2adae55bfa3c,Rebecca Jeans denim ,Jean,nivel_1,garnet,red,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,denim,jean,0.0,3701.1,1508.8,0.4271756834763874,0.0314813082124782,0.2293284958444328,Whole sale,composition,false
3612,c1c04e42-420a-4631-b8c2-5f6e170654d7,Pocket Tshirt emijo ,Tshirt,nivel_2,ecru,brown,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,emijo,tshirt,0.0,865.3333333333334,337.3333333333333,0.3965543941153697,0.0073604672592466,0.2019574306873082,Whole sale,composition,false
927,0f14d96f-11f3-49ba-8560-cd6ecd539a54,Classic Skirt checks,Skirt,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,checks,skirt,0.0,2639.0,982.3333333333334,0.392914035574161,0.0224471568919321,0.2076805962330465,Whole sale,detail,false
1136,14570e9d-0c0d-4fb3-b095-10682de1b42e,Darlim Top cerise ,Top,nivel_2,blue_dark,blue,Whole sale,8,proximamente,True,both,False,unknown,invierno,True,cerise,top,0.0,1547.625,849.5,0.5350728178009402,0.0131639943860842,0.3025329645058173,Whole sale,adventurous,false
2473,ac64ddba-4f77-41ca-a97f-f423d64e531e,Longa Jumpsuit majo,Jumpsuit,nivel_1,blue_dark,blue,Whole sale,8,proximamente,True,both,False,unknown,invierno,False,majo,jumpsuit,0.0,2221.0,630.6666666666666,0.2806908123838923,0.0188916769446689,0.1497912446642806,Whole sale,adventurous,false
187,1be6fe04-a268-4aca-8296-31f912a6c753,Andrea Dress hippie ,Dress,nivel_1,green_dark,green,Whole sale,8,proximamente,False,informal,False,unknown,invierno,False,hippie,dress,0.0,1392.6666666666667,469.3333333333333,0.350599956681828,0.0118459292022852,0.1812229429420566,Whole sale,detail,false
186,6e67820f-3f1a-405a-9330-b554cd57e2bb,Andrea Dress hippie ,Dress,nivel_1,camel,brown,Whole sale,8,proximamente,False,informal,False,unknown,invierno,False,hippie,dress,0.0,1429.0,498.6666666666667,0.349809370052949,0.0121549780972228,0.1809821740750859,Whole sale,detail,false
53,059085b0-8bc6-47a6-87b2-29ce2db5671d,Aiur Shirt hippie ,Shirt,nivel_2,blue_turquoise,blue,Whole sale,8,proximamente,False,informal,False,unknown,invierno,True,hippie,shirt,0.0,1209.6666666666667,630.6666666666666,0.5239727337042773,0.0102893434837465,0.267131038594012,Whole sale,adventurous,51
185,512a7d53-7f24-49b4-947c-03bc953ddf01,Andrea Dress hippie ,Dress,nivel_1,blue_dark,blue,Whole sale,8,proximamente,True,informal,False,unknown,invierno,False,hippie,dress,0.0,1788.3333333333333,542.6666666666666,0.3040603875412995,0.0152114433150455,0.1596359154281725,Whole sale,detail,false
184,243cdddb-e899-49f4-beaf-f16afd4b1e3d,Andrea Dress hippie ,Dress,nivel_1,black,black,Whole sale,8,proximamente,False,informal,False,unknown,invierno,False,hippie,dress,0.0,2111.0,550.0,0.2620937940953195,0.017956024326968,0.1400249092111437,Whole sale,detail,false
190,3e1d4b44-bdff-4c2f-935b-d432eaff1a65,Andy Pant check,Pant,nivel_1,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,check,pant,0.0,720.25,181.5,0.2703766941661292,0.0061263981627184,0.1730955390855975,Whole sale,detail,true
866,009deb38-9644-4360-ad3e-2dae219a1ef7,Charlie Sweater shine ,Sweater,nivel_2,black,black,Whole sale,8,proximamente,False,formal,False,unknown,invierno,True,shine,sweater,0.0,1242.5,522.5,0.442122879034679,0.0105686216135754,0.2263457503241273,Whole sale,composition,false
2377,f27a0047-29f1-4b45-8180-d0e3969f7e74,Lina Cardigan longer,Sweater,nivel_2,garnet,red,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,longer,sweater,0.0,6531.0,2331.0,0.3569131832797427,0.0555522476927657,0.2062327154862542,Whole sale,composition,52
2378,00d08240-88d2-4972-9155-255d205831a4,Lina Cardigan longer,Sweater,nivel_2,green_dark,green,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,longer,sweater,0.0,6465.0,2661.0,0.4116009280742459,0.0549908561221451,0.2332958920981955,Whole sale,composition,52
2379,c415071f-d759-4212-9a75-1f6416e9145f,Lina Cardigan longer,Sweater,nivel_2,green_light,green,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,longer,sweater,0.0,6223.0,1891.0,0.30387273019444,0.0529324203632033,0.1784025752788216,Whole sale,composition,52
867,5a448f5b-bdfa-4eda-84d8-07d6ed3c8aaf,Charlie Sweater shine ,Sweater,nivel_2,grey,gray,Whole sale,8,proximamente,False,formal,False,unknown,invierno,True,shine,sweater,0.0,1270.0,522.5,0.4176572188360807,0.0108025347680006,0.2142298768020407,Whole sale,composition,false
673,3265c954-5779-49dd-93b3-5961b87a8e42,Candy Sweater shirt ,Sweater,nivel_2,blue_dark,blue,Whole sale,8,proximamente,True,both,False,unknown,verano,True,shirt,sweater,0.0,1451.5,561.0,0.4347570958689588,0.012346361587207,0.2235517287280829,Whole sale,composition,false
2381,4db4448d-6da7-4df1-9e74-569d681b04b3,Lina Cardigan longer,Sweater,nivel_2,pink,pink,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,longer,sweater,0.0,1363.0,616.0,0.4519442406456346,0.0115935865266023,0.2317689135861184,Whole sale,composition,52
877,0fbeed44-731f-4c6d-8d85-77ccfda08cc1,Checks Jacket nana,Jacket,nivel_3,blue,blue,Whole sale,8,proximamente,True,both,False,unknown,invierno,True,nana,jacket,0.0,1567.0,566.5,0.3740554558620608,0.0133287968357929,0.1936921263489268,Whole sale,adventurous,true
878,60631e04-74e9-45f3-b783-ee8449dda5c2,Checks Jacket nana,Jacket,nivel_3,garnet,red,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,nana,jacket,0.0,1149.0,440.0,0.3711848424090321,0.0097733168885297,0.1904790796487809,Whole sale,adventurous,true
1061,94e0e577-bcb5-407a-a9ea-ff23c593de78,Coralie Tshirt metal ,Tshirt,nivel_2,camel,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,metal,tshirt,0.0,1209.5,451.0,0.3675599899755654,0.0102879258282652,0.1889239579019153,Whole sale,adventurous,false
2190,291d02ef-9352-41bb-ba8b-d7d17d23ea3a,Kilibbi Shirt print,Shirt,nivel_2,blue_dark,blue,Whole sale,7,proximamente,True,both,False,unknown,invierno,False,print,shirt,0.0,1385.5,473.0,0.350631826943671,0.0117849700165865,0.1812083984801288,Whole sale,adventurous,false
2191,b7bd187d-5338-4b1d-bbfe-56a2b78491af,Kilibbi Skirt dots ,Skirt,nivel_1,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,dots,skirt,0.0,792.0,198.0,0.2563636363636363,0.006736698847446,0.1315501676055412,Whole sale,adventurous,false
2192,2ad5986c-799e-49e9-a163-96d68553d61f,Kilibbi Skirt print,Skirt,nivel_1,blue_dark,blue,Whole sale,7,proximamente,True,both,False,unknown,invierno,False,print,skirt,0.0,1693.0,429.0,0.2482095479054675,0.0144005443797048,0.1313050461425862,Whole sale,detail,true
924,5cd41833-6283-4731-91cf-a3f70c4d519c,Clarise Shirt solid ,Shirt,nivel_2,brown_light,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,solid,shirt,0.0,3247.333333333333,997.0,0.312346771161249,0.027621599398914,0.1699841852800815,Whole sale,application,54
1135,1d6ccf24-b373-4183-b3cf-13d548cd3086,Darlim Top cerise ,Top,nivel_2,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,top,0.0,1575.125,838.5,0.5574223912856274,0.0133979075405095,0.3235157809282214,Whole sale,adventurous,false
88,111e286d-96c5-4e00-b560-789396938728,Alexa Cardigan soft ,Sweater,nivel_2,brown,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,soft,sweater,0.0,3980.5,1363.5,0.3439928566478627,0.0338578658614383,0.1889253612546505,Whole sale,composition,false
89,85af50cb-02e8-4b34-baaa-1c2984133fea,Alexa Cardigan soft ,Sweater,nivel_2,grey,gray,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,soft,sweater,0.0,3826.5,1561.5,0.422112789274178,0.0325479521966571,0.2273303707354176,Whole sale,composition,false
90,baaa1db1-6473-46e9-92cb-9d2ee48f9f42,Alexa Cardigan soft ,Sweater,nivel_2,khaki,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,soft,sweater,0.0,3408.5,1462.5,0.42720972657294,0.0289924722493939,0.2281010994111669,Whole sale,composition,false
1060,11635cef-9c84-49a6-a69c-f7cb016d1fbf,Coralie Shirt solid ,Shirt,nivel_2,rust,orange,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,solid,shirt,0.0,1099.6666666666667,491.3333333333333,0.4782113685489468,0.0093536908660457,0.2910740989103486,Whole sale,adventurous,false
1536,0829a0f7-0c59-4878-9655-5ad9a131156f,Flow Jacket blazer ,Jacket,nivel_3,mustand,yellow,Whole sale,7,proximamente,False,formal,False,unknown,invierno,True,blazer,jacket,0.0,894.6666666666666,418.0,0.441936083240431,0.0076099746239668,0.2247730289321989,Whole sale,application,true
1535,51b89587-f67f-4599-bda9-0fe66c01ec52,Flow Jacket blazer ,Jacket,nivel_3,green,green,Whole sale,7,proximamente,False,formal,False,unknown,invierno,True,blazer,jacket,0.0,1840.0,821.0,0.4527155769410306,0.0156509165142687,0.2341832467276496,Whole sale,application,true
1534,2f985af4-3801-4377-8c4a-07287bc3555c,Floun Top colors,Top,nivel_2,red,red,Whole sale,7,proximamente,False,both,True,unknown,invierno,True,colors,top,0.0,1502.6666666666667,638.0,0.4184489821879458,0.0127815818199861,0.2156152820039659,Whole sale,detail,50
1559,3a565e4f-288b-4c75-a2d4-afc7f546bb0c,Fluent Dress itta ,Dress,nivel_1,mustand,yellow,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,itta,dress,0.0,2301.6666666666665,718.6666666666666,0.3188716103929609,0.0195778221976495,0.1692247162953052,Whole sale,application,50
1558,04f5d4d5-1950-47e7-b0ca-000db454857f,Fluent Dress itta ,Dress,nivel_1,green,green,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,itta,dress,0.0,1436.3333333333333,469.3333333333333,0.3273884392467598,0.0122173549384028,0.1698028970925813,Whole sale,application,50
1556,487fcaad-1be8-4f31-957e-2b8185ce1a84,Fluent Dress itta ,Dress,nivel_1,blue_dark,blue,Whole sale,7,proximamente,True,both,False,unknown,invierno,True,itta,dress,0.0,942.3333333333334,414.3333333333333,0.4506230394273872,0.0080154240916372,0.2293192317595122,Whole sale,application,50
1555,06029ab9-f39c-4f53-960c-f1e3de9e836d,Fluent Dress itta ,Dress,nivel_1,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,itta,dress,0.0,1847.0,726.0,0.3940589054712684,0.015710458044486,0.2048846817578772,Whole sale,application,50
658,260947d0-f4f3-467c-b1d8-f154d7ce630a,Came Skirt print ,Skirt,nivel_1,brown,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,print,skirt,0.3333333333333333,1642.0,564.6666666666666,0.3629326204739162,0.0139667418024071,0.1884496811381617,Whole sale,adventurous,false
3692,32a75d02-3918-4ac8-ab22-067374f8357f,Real Dress hippie ,Dress,nivel_1,green,green,Whole sale,7,proximamente,False,informal,False,unknown,invierno,True,hippie,dress,0.0,1554.0,652.6666666666666,0.4329744813029272,0.0132182197082465,0.2230963505055868,Whole sale,detail,52
3693,90894e32-d55f-4d7b-8387-4047c1440585,Real Dress hippie ,Dress,nivel_1,orange,orange,Whole sale,7,proximamente,False,informal,False,unknown,invierno,True,hippie,dress,0.0,1429.0,638.0,0.4465687248721024,0.0121549780972228,0.2293618514846626,Whole sale,detail,52
3701,1947d65c-e3fd-49b9-841e-f0df0866575f,Rebecca Jeans denim ,Jean,nivel_1,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,denim,jean,0.0,1669.1,596.2,0.3554750316288361,0.0141972525836771,0.1848361421062566,Whole sale,composition,false
3702,0aa58538-7a2a-4de6-946c-d32bb15dfd50,Rebecca Jeans denim ,Jean,nivel_1,blue_dark,blue,Whole sale,7,proximamente,True,both,False,unknown,invierno,True,denim,jean,0.0,2724.7,1231.6,0.5021867077924967,0.0231761153404499,0.2626814115664733,Whole sale,composition,false
1644,858b6dc2-942a-4868-a45c-9b8d4d44afad,Gales Skirt cerise ,Skirt,nivel_1,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,cerise,skirt,0.0,447.3333333333333,205.33333333333331,0.4773279352226721,0.0038049873119834,0.3222590764818245,Whole sale,application,true
1736,3ea50e1b-8a99-4bb6-926b-8aaf159fcc0f,Hanea Short mazarine ,Short,nivel_1,rust,orange,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,mazarine,short,0.0,718.6666666666666,286.0,0.4074955908289241,0.0061129304356455,0.2068042606322848,Whole sale,adventurous,false
3678,2e3ce04c-d6cc-4786-a166-911b5123e25f,Rane Pant denim ,Pant,nivel_1,blue_light,blue,Whole sale,7,proximamente,True,both,False,unknown,invierno,True,denim,pant,0.0,835.8,303.6,0.3622423824704012,0.0071092587079487,0.2029190992233907,Whole sale,composition,40
1732,2f379c24-7f11-42ec-888c-a6ebc563e631,Hally Skirt print ,Skirt,nivel_1,black,black,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,print,skirt,0.0,1370.6666666666667,418.0,0.3377920042596773,0.011658798678745,0.1747254014692112,Whole sale,adventurous,false
1441,29f046b7-e3c3-42a1-b417-9ead6e1a4a7d,Femme Jacket summ ,Jacket,nivel_3,garnet,red,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,summ,jacket,0.0,1946.0,627.0,0.3114151887183394,0.0165525454004167,0.1639838670593781,Whole sale,application,66
1440,94decfc5-5040-4e74-bab3-21efb8ec36d3,Femme Jacket summ ,Jacket,nivel_3,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,summ,jacket,0.0,1935.0,605.0,0.3107762490210027,0.0164589801386467,0.1636176145798247,Whole sale,application,66
1560,653be588-4bfd-4dd5-9b48-cb5414b30580,Fluffy Coat jcz,Jacket,nivel_3,ecru,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,jcz,jacket,0.0,1128.6666666666667,359.3333333333333,0.3680290943577748,0.0096003629198032,0.2323780877659908,Whole sale,application,53
1566,039ba575-307d-443f-9cbe-021178dc561d,Forth Coat cerise,Jacket,nivel_3,black,black,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,jacket,0.0,1480.6666666666667,528.0,0.3744171374828142,0.0125944512964459,0.1935057943896301,Whole sale,application,false
1285,136af36f-86f1-493e-bfc5-c866552e50b2,Egipt Jakect bomber,Jacket,nivel_3,blue_dark,blue,Whole sale,8,proximamente,True,both,False,unknown,invierno,True,bomber,jacket,0.0,989.6666666666666,506.0,0.5225274949120498,0.0084180382483448,0.3090361257073991,Whole sale,detail,false
373,4f782e27-f85a-4685-8ff5-4f53a38e43cf,Best Bag whisky,Bag,nivel_3,brown,brown,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,whisky,bag,0.0,1825.0,836.0,0.4580821917808219,0.0155233275209458,0.2368027596508839,Whole sale,fabric,automatic
1769,21bed13e-b100-4d78-b71e-0148f366bd29,Helene Shirt cerise,Shirt,nivel_2,red,red,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,cerise,shirt,0.0,2998.333333333333,1070.6666666666667,0.3582128610125519,0.0255036221097548,0.1918582415611534,Whole sale,application,49
1761,2af50e4d-c6a1-46d2-8040-b6423b6a064a,Hearts Skirt mini,Skirt,nivel_1,black,black,Whole sale,7,proximamente,False,both,False,unknown,verano,False,mini,skirt,0.0,2074.333333333333,594.0,0.2729899084532928,0.0176441401210677,0.1453170242871803,Whole sale,style,false
2155,4014b7ab-d61f-49e6-b014-079ba3a81b7b,Karla Cardigan buttons,Sweater,nivel_2,blue_dark,blue,Whole sale,7,proximamente,True,both,False,unknown,invierno,False,buttons,sweater,0.0,1275.0,198.0,0.1552941176470588,0.0108450644324416,0.0830695910397502,Whole sale,composition,58
2156,b5398650-7fe6-4d00-a593-ec8f1f1dd5e1,Karla Cardigan buttons,Sweater,nivel_2,mustand,yellow,Whole sale,7,proximamente,False,both,False,unknown,invierno,False,buttons,sweater,0.0,2573.0,902.0,0.3505635445005829,0.0218857653213116,0.1862246549109472,Whole sale,composition,58
1753,1ecaf7d4-7ac9-4442-9c8d-7e7107dbabf3,Hays Skirt ycoo ,Skirt,nivel_1,blue_dark,blue,Whole sale,7,proximamente,True,both,False,unknown,invierno,True,ycoo,skirt,0.0,2521.6666666666665,850.3333333333334,0.3635491262901835,0.0214491274330512,0.1924991268616173,Whole sale,adventurous,false
1565,62e7c12f-9d37-41b7-b518-ce8530f88947,Forth Coat cerise,Jacket,nivel_3,beige,beige,Whole sale,8,proximamente,False,both,False,unknown,invierno,False,cerise,jacket,0.0,1906.0,520.6666666666666,0.2681461437342988,0.0162123080848892,0.142179225909594,Whole sale,application,false
3649,57a57f1e-74a6-4d8f-aeb5-c9e4938483e8,Printed Pant summ,Pant,nivel_1,green_dark,green,Whole sale,7,proximamente,False,both,False,unknown,invierno,True,summ,pant,0.0,711.3333333333334,381.3333333333333,0.5319426016020443,0.0060505535944654,0.3128491230820632,Whole sale,detail,false
1547,04864960-614c-4c42-9ff9-0a610ffe30d5,Flowers Dress cerise ,Dress,nivel_1,green_dark,green,Whole sale,8,proximamente,False,both,False,unknown,invierno,True,cerise,dress,0.0,1502.6666666666667,594.0,0.3852059890888711,0.0127815818199861,0.1989937854544286,Whole sale,detail,false
