,index,title,specific_color,type2,specific_type,color,tipo_marca,stock,envios,ventas,satisfaction,tasa_mercado,interest,season,disponibilidad,marca,feature_name,feature_value,variant_id,nivel_prenda
3098,3099,Onlalana Parka nomad ,black,Jacket,jacket,black,MAINSTREAM,0.8,444.4,180.4,0.4221070234113712,0.0037800365755114,0.2602002603128391,8,disponible,MAINSTREAM,style,52,0e6492e5-b352-4f53-bf93-c7ebcda3ac6f,Nivel 3
3099,3100,Onlalys Shirt oversize ,blue_light,Shirt,shirt,blue,MAINSTREAM,18.6,330.0,92.4,0.301951871657754,0.0028069578531025,0.2137899042536714,9,disponible,MAINSTREAM,alerts,58,2f81e9ba-0223-435c-997e-4d817d1b8904,Nivel 2
3100,3101,Onlalys Shirt oversize ,red,Shirt,shirt,red,MAINSTREAM,13.0,734.6,281.6,0.4486067015348635,0.006248458299664,0.2558680171222142,9,disponible,MAINSTREAM,alerts,58,15b580ff-43dc-4ce7-9ddf-d04e45f5ecdf,Nivel 2
3104,3105,Onlarya Sweater nc ,black,Sweater,sweater,black,MAINSTREAM,0.2,884.2,444.4,0.5522214063212021,0.0075209458597371,0.3190258990097058,9,proximamente,MAINSTREAM,alerts,65,0718217d-9228-43c1-9129-7657993c9b28,Nivel 2
3129,3130,Onlcanyon Jumpsuit printed ,ochre,Jumpsuit,jumpsuit,brown,MAINSTREAM,0.2,576.4,312.4,0.574486102133161,0.0049028197167524,0.3555995922540588,9,proximamente,MAINSTREAM,detail,135,08ec9367-c643-4a74-ace4-251a66b8924a,Nivel 1
3133,3134,Onlcarrie Coat bonded ,blue_dark,Jacket,jacket,blue,MAINSTREAM,0.2,422.4,176.0,0.3907407407407407,0.0035929060519712,0.2467457797183906,9,proximamente,MAINSTREAM,detail,false,0a00e959-70c2-45da-bcb9-77be0472aeff,Nivel 3
3136,3137,Onlclair Jacket hooded,black,Jacket,jacket,black,MAINSTREAM,1.8,915.0,400.4,0.4049567717323556,0.0077829285926934,0.2390593729796895,8,disponible,MAINSTREAM,style,false,290d5c8c-5397-4843-8f7c-8c4ec2c328e8,Nivel 3
3137,3138,Onlclair Jacket hooded,blue_dark,Jacket,jacket,blue,MAINSTREAM,1.6,611.6,303.6,0.4850178333197201,0.0052022285544167,0.2869583228984892,8,disponible,MAINSTREAM,style,false,35724072-a1e3-4e5f-8d7f-681c22e57623,Nivel 3
3143,3144,Onldemi Parka coat ,black,Jacket,jacket,black,MAINSTREAM,0.1666666666666666,249.33333333333331,102.66666666666669,0.3548976608187135,0.0021208126001219,0.2667034487640655,8,proximamente,MAINSTREAM,application,51,01e81f6f-9775-4fc0-a23d-96fe2c9619f7,Nivel 3
3144,3145,Onldemi Parka coat ,blue_dark,Jacket,jacket,blue,MAINSTREAM,2.1666666666666665,271.3333333333333,121.0,0.4030134158926728,0.002307943123662,0.2830319753291078,8,proximamente,MAINSTREAM,application,51,38cae36f-c6d1-4724-ba53-37cbc282252b,Nivel 3
3145,3146,Onldemi Parka nylon,blue_dark,Jacket,jacket,blue,MAINSTREAM,0.2,448.8,132.0,0.31526395173454,0.0038174626802194,0.210814399774612,8,proximamente,MAINSTREAM,style,false,0fe5ee45-77af-4f2e-b1dc-8b9952f4fbf6,Nivel 3
3148,3149,Onldemi Parka otw ,beige,Jacket,jacket,beige,MAINSTREAM,0.2,831.4,272.8,0.3805623693952028,0.0070718326032407,0.234335235424299,7,proximamente,MAINSTREAM,style,false,201b5f5a-7c72-4ab4-abea-502d1b8b992e,Nivel 3
3150,3151,Onldemi Parka otw ,red,Jacket,jacket,red,MAINSTREAM,0.2,906.2,316.8,0.3776061707289262,0.0077080763832773,0.2214267179797912,7,proximamente,MAINSTREAM,style,false,01ebc1f0-c3f4-4289-aba1-8df379e7b7a8,Nivel 3
3151,3152,Onldemi Parka otw ,yellow,Jacket,jacket,yellow,MAINSTREAM,3.4,743.6,228.8,0.3288040002325717,0.0063250116956577,0.1888620860262079,7,proximamente,MAINSTREAM,style,false,2843825e-1311-4533-82d9-d839ffef7701,Nivel 3
3153,3154,Onldonna Jacket otw ,black,Jacket,jacket,black,MAINSTREAM,0.1666666666666666,1887.6666666666667,634.3333333333334,0.329069553637381,0.016056365981939,0.17256295980966,9,proximamente,MAINSTREAM,composition,54,4912804c-a649-4d61-9f00-be89c5d3a185,Nivel 3
3154,3155,Onldulcie Dress top ,black,Dress,dress,black,MAINSTREAM,0.25,561.0,187.0,0.3199730436639265,0.0047718283502743,0.1939886737770239,7,proximamente,MAINSTREAM,application,true,2f62a92d-bfbd-4fde-9c3c-c32a909c898f,Nivel 1
3155,3156,Onleden Sweater knt,blue_dark,Sweater,sweater,blue,MAINSTREAM,0.2,1033.8,545.6,0.5267013322997578,0.0087934334198103,0.267747382859784,9,proximamente,MAINSTREAM,application,58,222dfb53-821b-411d-b3b0-988e74767ca5,Nivel 2
3157,3158,Onleden Sweater knt,yellow,Sweater,sweater,yellow,MAINSTREAM,0.4,1253.4,638.0,0.5037099859717797,0.0106613362820567,0.2571856611269182,9,proximamente,MAINSTREAM,application,58,09e21d62-7545-4a56-9124-f2335b33f167,Nivel 2
3161,3162,Onlemma Parka crinkled ,black,Jacket,jacket,black,MAINSTREAM,45.4,22.0,8.8,0.1666666666666666,0.0001871305235401,0.125046782630885,9,disponible,MAINSTREAM,adventurous,false,0b715321-7d55-4b14-80f7-7946e6611418,Nivel 3
3162,3163,Onlemma Parka crinkled ,yellow,Jacket,jacket,yellow,MAINSTREAM,44.4,30.8,22.0,0.7,0.0002619827329562,0.525065495683239,9,disponible,MAINSTREAM,adventurous,false,4a676b9c-3ad7-4351-b2de-e35fc05917a1,Nivel 3
3167,3168,Onlevelin Sweater knit ,brown,Sweater,sweater,brown,MAINSTREAM,0.25,2018.0,808.25,0.4163779579318192,0.0171649725683664,0.2167714652500928,8,proximamente,MAINSTREAM,composition,false,01cae57e-761c-435c-8a97-9e13b40aa9fa,Nivel 2
3175,3176,Onlglamour Sweater knit ,yellow,Sweater,sweater,yellow,MAINSTREAM,0.2,1020.4,492.8,0.4925588094473272,0.0086794539191085,0.2846518840016442,9,proximamente,MAINSTREAM,composition,false,6f318870-5ca1-4186-b1dd-35d4f74332d6,Nivel 2
3179,3180,Onlida Jeans midwaist ,black,Jean,jean,black,MAINSTREAM,0.8,1957.4,893.0,0.4846607153766398,0.0166495130353421,0.250655114205991,9,proximamente,MAINSTREAM,composition,false,1a0ee45f-27b6-432a-97ad-196d0801dbbc,Nivel 1
3210,3211,Onllia Sweater knit ,orange,Sweater,sweater,orange,MAINSTREAM,18.2,923.4,316.8,0.2862153633949426,0.0078543784289541,0.1655290590697268,9,disponible,MAINSTREAM,composition,50,5f1bca1e-d548-4bd0-aa80-cc0f7c730a15,Nivel 2
3212,3213,Onllorca Parka spring,black,Jacket,jacket,black,MAINSTREAM,13.833333333333334,524.1666666666666,227.33333333333331,0.4373481901270589,0.0044585264888926,0.2949105727753738,9,disponible,MAINSTREAM,closing,false,4237ba71-dd91-46df-a1ce-24851de627f1,Nivel 3
3213,3214,Onllorca Parka spring,blue_dark,Jacket,jacket,blue,MAINSTREAM,0.75,826.6666666666666,443.5833333333333,0.5651422905785322,0.0070315711875699,0.3163236857923276,7,proximamente,MAINSTREAM,closing,false,0651514f-8398-4b95-8dad-9e0c8b75df25,Nivel 3
3216,3217,Onllorca Parka spring,rust,Jacket,jacket,orange,MAINSTREAM,23.666666666666668,205.33333333333331,95.33333333333331,0.3935990338164251,0.0017465515530415,0.2758877104370879,9,disponible,MAINSTREAM,closing,false,3edbeb36-db80-4d5c-a220-87e214e9d0e7,Nivel 3
3222,3223,Onlmay Parka tarmac ,brown_light,Jacket,jacket,brown,MAINSTREAM,0.8,545.6,193.6,0.3904895104895104,0.0046408369837961,0.2489608991782257,8,proximamente,MAINSTREAM,closing,false,09f20446-f787-4b66-9582-c8d50597c171,Nivel 3
3223,3224,Onlmay Parka tarmac ,khaki,Jacket,jacket,brown,MAINSTREAM,0.2,616.0,250.8,0.427000777000777,0.0052396546591247,0.2409892244634727,8,proximamente,MAINSTREAM,closing,false,a1ae334d-1b76-4c37-b52b-ef685aaaf719,Nivel 3
3224,3225,Onlmay Parka tarmac ,pink,Jacket,jacket,pink,MAINSTREAM,4.2,158.4,61.6,0.4062337662337662,0.0013473397694892,0.305012159617697,8,disponible,MAINSTREAM,closing,false,2c60c8d9-671f-426e-90c3-a90f17f37c8e,Nivel 3
3254,3255,Onlnew Parka fur,khaki,Jacket,jacket,brown,MAINSTREAM,0.2,809.6,272.8,0.3522726365179195,0.0068864032662782,0.1988555468653571,8,proximamente,MAINSTREAM,adventurous,false,5918915d-cb89-459f-ae9f-4598f95b0e04,Nivel 3
3259,3260,Onlnewcornelia Parka spring ,blue_dark,Jacket,jacket,blue,MAINSTREAM,14.4,483.8,184.8,0.3106778711484593,0.004115170331306,0.2121480766167735,9,disponible,MAINSTREAM,detail,true,393eab9d-ae58-47dd-8fe6-64e4ed6a746b,Nivel 3
3260,3261,Onlnewcornelia Parka spring ,khaki,Jacket,jacket,brown,MAINSTREAM,0.2,1213.8,638.0,0.5218736726993056,0.0103245013396844,0.266099087019495,9,proximamente,MAINSTREAM,detail,true,23b66e1a-bb62-4cdb-a668-5e9fa6f526ec,Nivel 3
3261,3262,Onlnewcornelia Parka spring ,nude,Jacket,jacket,brown,MAINSTREAM,1.8,1130.2,466.4,0.4153697674663548,0.0096134053502317,0.2124915864082933,9,disponible,MAINSTREAM,detail,true,2d13b8cf-14d7-48bf-9bb4-3dc3f64a162c,Nivel 3
3263,3264,Onlnorth Coat nylon ,blue_dark,Jacket,jacket,blue,MAINSTREAM,6.6,202.4,61.6,0.3195751633986928,0.0017216008165695,0.2401117727531619,8,disponible,MAINSTREAM,detail,48,1a0e18d5-2e00-4d88-8976-9b7f7f80ab04,Nivel 3
3264,3265,Onlnorth Coat nylon ,green_dark,Jacket,jacket,green,MAINSTREAM,2.0,352.0,180.4,0.5211398737714527,0.0029940883766427,0.3677819795554554,8,disponible,MAINSTREAM,detail,48,1e5e4031-e5de-4cac-a1d3-bcc8fe4bc125,Nivel 3
3265,3266,Onlnorth Coat nylon ,grey_dark,Jacket,jacket,gray,MAINSTREAM,2.8,237.6,105.6,0.5137474120082814,0.0020210096542338,0.36211796804358,8,disponible,MAINSTREAM,detail,48,0d3173ea-1bff-4af3-b7ab-303e9d388161,Nivel 3
3266,3267,Onlnorth Coat nylon ,pink,Jacket,jacket,pink,MAINSTREAM,5.4,154.0,74.8,0.3888888888888889,0.0013099136647811,0.2919941450828619,8,disponible,MAINSTREAM,detail,48,61859b69-e47d-4093-8ea9-a43a87aab9a5,Nivel 3
3285,3286,Onlsara Parka long,black,Jacket,jacket,black,MAINSTREAM,4.6,545.6,224.4,0.4259119496855346,0.0046408369837961,0.3012787466427645,8,disponible,MAINSTREAM,closing,54,33b0ad41-c736-4656-8cfb-dc4ff7e942a1,Nivel 3
3286,3287,Onlsara Parka long,blue_dark,Jacket,jacket,blue,MAINSTREAM,2.4,484.0,171.6,0.3470542635658915,0.0041168715178837,0.2294060427400049,8,disponible,MAINSTREAM,closing,54,1cb29617-985f-4581-8d69-37964cd0d94e,Nivel 3
3288,3289,Onlsarah Parka port,garnet,Jacket,jacket,red,MAINSTREAM,0.8,796.2,242.0,0.3205238994980745,0.0067724237655764,0.1997364550915136,8,disponible,MAINSTREAM,composition,false,1569edee-656f-42b9-b41b-315fc68d4ca7,Nivel 3
3289,3290,Onlsarah Parka port,green_dark,Jacket,jacket,green,MAINSTREAM,0.4,1130.2,396.0,0.3737178376933454,0.0096134053502317,0.232484927527201,8,proximamente,MAINSTREAM,composition,false,00d22f8c-eb48-4f80-a824-09c76f080dd6,Nivel 3
3292,3293,Onlserena Cardigan stripes ,pink,Sweater,sweater,pink,MAINSTREAM,2.2,695.2,378.4,0.5467688330222471,0.0059133245438693,0.2763410787830582,9,disponible,MAINSTREAM,application,59,065f8a02-9eef-447e-830c-7ca59270663f,Nivel 2
3293,3294,Onlserena Cardigan stripes ,white,Sweater,sweater,white,MAINSTREAM,0.2,1020.4,514.8,0.491280735479164,0.0086794539191085,0.2499800946991362,9,proximamente,MAINSTREAM,application,59,1297cb56-c0f0-4e05-ba8b-62adaa922cd3,Nivel 2
3296,3297,Onlskylar Parka spring ,blue_klein,Jacket,jacket,blue,MAINSTREAM,1.3333333333333333,711.1666666666666,289.6666666666667,0.478943060825274,0.0060491359389841,0.2959037877454599,7,disponible,MAINSTREAM,adventurous,true,35606308-4f0c-4099-bcc1-6222fd85cd3a,Nivel 3
3297,3298,Onlskylar Parka spring ,khaki,Jacket,jacket,brown,MAINSTREAM,0.1666666666666666,626.8333333333334,275.0,0.5033968519275375,0.0053318022654134,0.3051732964451887,7,proximamente,MAINSTREAM,adventurous,true,2718e117-f030-426b-9cd4-0dad73cf1a08,Nivel 3
3299,3300,Onlskylar Parka spring ,yellow,Jacket,jacket,yellow,MAINSTREAM,3.8333333333333335,506.0,212.66666666666663,0.4553068483240897,0.0043040020414238,0.2928988552715725,7,disponible,MAINSTREAM,adventurous,true,08c4c491-bc8c-4660-867a-6108af864a87,Nivel 3
3306,3307,Onlsoho Cardigan noos ,black,Sweater,sweater,black,MAINSTREAM,0.2,2071.6,945.8,0.4598092100256671,0.0176208905711733,0.2387150502984202,9,proximamente,MAINSTREAM,application,true,1ccbe8ed-3644-4623-a26e-548b03ed1600,Nivel 2
3309,3310,Onlsoho Cardigan noos ,green_light,Sweater,sweater,green,MAINSTREAM,0.2,2027.6,967.8,0.4935852637173058,0.017246629524093,0.2554159466206994,9,proximamente,MAINSTREAM,application,true,1ee6a55d-de22-4ccd-a99b-66966688cce4,Nivel 2
3315,3316,Onltaho Jacket ny ,blue_dark,Jacket,jacket,blue,MAINSTREAM,25.0,99.0,47.66666666666666,0.4333333333333333,0.0008420873559307,0.3252105218389827,9,disponible,MAINSTREAM,detail,50,0e01ccdc-d64f-4543-a86d-c8f969f3b6d0,Nivel 3
3316,3317,Onltaho Jacket ny ,blue_light,Jacket,jacket,blue,MAINSTREAM,42.5,44.0,7.333333333333333,0.0555555555555555,0.0003742610470803,0.0417602319284367,9,disponible,MAINSTREAM,detail,50,1045af34-3b38-48ee-932e-1a7ad2bace38,Nivel 3
3317,3318,Onltaho Jacket ny ,khaki,Jacket,jacket,brown,MAINSTREAM,43.66666666666666,22.0,3.6666666666666665,0.1666666666666666,0.0001871305235401,0.125046782630885,9,disponible,MAINSTREAM,detail,50,4976ee04-c9b7-44a5-b058-268563767dbf,Nivel 3
3318,3319,Onltahoe Parka noos,beige,Jacket,jacket,beige,MAINSTREAM,1.1666666666666667,209.0,91.66666666666669,0.4436507936507936,0.0017777399736316,0.3167107911935241,9,disponible,MAINSTREAM,style,49,2249f0c2-4cf4-4e8b-8b8e-ae7a818b7c48,Nivel 3
3320,3321,Onltahoe Parka noos,blue_dark,Jacket,jacket,blue,MAINSTREAM,11.166666666666666,198.0,89.83333333333333,0.3017164640290577,0.0016841747118615,0.2060153143346433,8,disponible,MAINSTREAM,style,49,0bbb27eb-a466-4382-b107-be42ca17b7b0,Nivel 3
3321,3322,Onltahoe Parka noos,khaki,Jacket,jacket,brown,MAINSTREAM,16.0,113.66666666666669,44.0,0.3796296296296296,0.0009668410382908,0.2849639324817949,9,disponible,MAINSTREAM,style,49,0fbd53d8-7402-4015-a967-48870e9a6f6f,Nivel 3
3322,3323,Onltahoe Parka noos,pink,Jacket,jacket,pink,MAINSTREAM,7.583333333333333,159.5,55.0,0.2039835289835289,0.0013566962956662,0.1416813235379028,8,disponible,MAINSTREAM,style,49,0d5ce662-57da-4dfe-b2ab-041c0cfb3495,Nivel 3
3333,3334,Onlvenice Cardigan knt ,black,Sweater,sweater,black,MAINSTREAM,0.2,1284.4,660.0,0.5005862265996398,0.0109250202015906,0.2557556234006152,9,proximamente,MAINSTREAM,composition,61,0cc92987-a946-4376-a16a-d1ce1d351c9d,Nivel 2
3334,3335,Onlvenice Cardigan knt ,blue_dark,Sweater,sweater,blue,MAINSTREAM,1.0,1121.6,572.0,0.4825665581318256,0.0095402543273933,0.2460534062296094,9,proximamente,MAINSTREAM,composition,61,35c6ff8b-5c6a-427c-a3c3-cf71f7f9698a,Nivel 2
3335,3336,Onlvenice Cardigan knt ,blue_light,Sweater,sweater,blue,MAINSTREAM,0.2,1482.4,747.8,0.4698363784872693,0.0126091949134521,0.2412227867003607,9,proximamente,MAINSTREAM,composition,61,2c1fcc02-77b0-419f-8eff-f2695501d1ca,Nivel 2
3337,3338,Onlvenice Sweater oneck ,blue_dark,Sweater,sweater,blue,MAINSTREAM,10.6,396.0,220.0,0.5406625258799171,0.003368349423723,0.3499838664642501,9,disponible,MAINSTREAM,composition,41,14fffcb2-b081-4ac2-985c-7c705cab5a0b,Nivel 2
3341,3342,Onlvide Playsuit summ,mustand,Jumpsuit,jumpsuit,yellow,MAINSTREAM,0.6,580.8,202.4,0.342307909016834,0.0049402458214604,0.2256999991592831,9,proximamente,MAINSTREAM,style,58,02e33cb7-26ea-4957-a038-0c71c975c9f9,Nivel 1
3342,3343,Onlvide Playsuit summ,rust,Jumpsuit,jumpsuit,orange,MAINSTREAM,0.2,770.0,343.2,0.4674801315875188,0.0065495683239059,0.289840441118048,9,proximamente,MAINSTREAM,style,58,6b60c7db-a526-45bf-a7bf-e22f7b7dc2e2,Nivel 1
3353,3354,Organic Jeans skinny ,blue,Jean,jean,blue,NO_MAINSTREAM,1.0,692.8333333333334,260.3333333333333,0.4023454237516439,0.0058931938360339,0.2408759257007982,8,proximamente,NO_MAINSTREAM,application,false,0fd6eb67-6987-4867-880e-4d6d468a786d,Nivel 1
3358,3359,Ornate Pant vines ,gray_light,Pant,pant,gray,MAINSTREAM,0.5,245.66666666666663,91.66666666666669,0.4876343699873111,0.0020896241795318,0.3662481835353663,9,proximamente,MAINSTREAM,application,false,4086a55f-794c-4b06-97cb-6e61bc0160e5,Nivel 1
3371,3372,Out Jacket thin ,black,Jacket,jacket,black,NO_MAINSTREAM,0.6666666666666666,432.6666666666667,154.0,0.4958638674324948,0.0036802336296233,0.3511857555507481,8,proximamente,NO_MAINSTREAM,adventurous,true,19591da6-4832-457a-94cd-100d77a72620,Nivel 3
3372,3373,Out Jacket thin ,mustand,Jacket,jacket,yellow,NO_MAINSTREAM,7.166666666666667,51.333333333333336,29.33333333333333,0.4563492063492063,0.0004366378882603,0.3423710642339699,8,disponible,NO_MAINSTREAM,adventurous,true,0fd81787-461c-4d21-8c6a-17f9a588f3be,Nivel 3
3373,3374,Out Jacket thin ,rust,Jacket,jacket,orange,NO_MAINSTREAM,1.8333333333333333,278.6666666666667,128.33333333333334,0.4578610801436888,0.0023703199648421,0.3224285930825871,8,disponible,NO_MAINSTREAM,adventurous,true,0854356b-f21c-4581-972e-1a50ad371326,Nivel 3
3379,3380,Padd Parka tailor ,blue_dark,Jacket,jacket,blue,NO_MAINSTREAM,1.3333333333333333,7.333333333333333,0.0,0.0,6.237684118005642e-05,1.5594210295014106e-05,8,proximamente,NO_MAINSTREAM,style,47,0227562b-a866-41d2-a5c5-477d6c4046ca,Nivel 3
3380,3381,Padd Parka tailor ,green_dark,Jacket,jacket,green,NO_MAINSTREAM,2.0,84.33333333333333,25.666666666666668,0.132034632034632,0.0007173336735706,0.0992053074443666,8,disponible,NO_MAINSTREAM,style,47,0a45a830-2a27-41a5-a0c9-da31c48247fb,Nivel 3
3381,3382,Padd Parka tailor ,mustand,Jacket,jacket,yellow,NO_MAINSTREAM,6.166666666666667,40.333333333333336,7.333333333333333,0.0416666666666666,0.0003430726264903,0.0313357681566225,8,disponible,NO_MAINSTREAM,style,47,0abf1872-59fd-48eb-ae1e-789c4d151798,Nivel 3
3382,3383,Padd Parka tailor ,pink,Jacket,jacket,pink,NO_MAINSTREAM,1.1666666666666667,55.0,33.0,0.374074074074074,0.0004678263088504,0.2806725121327681,8,proximamente,NO_MAINSTREAM,style,47,275b3da9-be3d-44bc-9005-fe3abc6ab368,Nivel 3
3383,3384,Padded Coat woven,black,Jacket,jacket,black,NO_MAINSTREAM,20.4,677.6,286.0,0.4124542124542124,0.0057636201250372,0.2196922106374324,8,disponible,NO_MAINSTREAM,adventurous,51,0f81d5a7-fdc4-493a-a5b8-73e04a1516ca,Nivel 3
3384,3385,Padded Coat woven,blue_dark,Jacket,jacket,blue,NO_MAINSTREAM,16.0,602.8,321.2,0.5195338373593952,0.0051273763450006,0.3200900144935731,8,disponible,NO_MAINSTREAM,adventurous,51,2055c250-6a94-4f3d-9237-cdf5c60e7469,Nivel 3
3386,3387,Padme Short amazing,pink,Short,short,pink,MAINSTREAM,0.5,546.3333333333334,157.66666666666666,0.2930239107870687,0.0046470746679142,0.1850099199895896,7,disponible,MAINSTREAM,adventurous,false,12a4390b-e54c-4d5a-897c-cf5c5cea627c,Nivel 1
3407,3408,Paniz Short regular,blue_dark,Short,short,blue,MAINSTREAM,0.1666666666666666,531.6666666666666,168.66666666666666,0.3278429705460772,0.004522320985554,0.2076454443573069,7,proximamente,MAINSTREAM,adventurous,37,4be09147-f2c3-41e0-a138-09fb599fa22c,Nivel 1
3408,3409,Paniz Short regular,white,Short,short,white,MAINSTREAM,1.0,748.0,154.0,0.2052631578947368,0.0063624378003657,0.1058127978475513,7,disponible,MAINSTREAM,adventurous,37,444a40f3-77e2-43a0-bd5c-94927f35be54,Nivel 1
3410,3411,Pantheras Top closet ,indigo,Top,top,blue,OWN_PRODUCTION,0.4,963.6,488.4,0.5063173566852268,0.0081963169310594,0.257256836808143,9,proximamente,OWN_PRODUCTION,adventurous,20,16b597aa-b235-4de6-9a7c-b40a6d9807d7,Nivel 2
3423,3424,Paulie Sweatshirt print ,lilac,Sweater,sweater,purple,NO_MAINSTREAM,3.5,1242.5,352.0,0.3385627827721957,0.0105686216135754,0.1745657021928856,7,disponible,NO_MAINSTREAM,adventurous,57,ad414ca2-7768-474c-ab9d-6f22c5718dd2,Nivel 2
3430,3431,Pcana Jacket suede ,yellow_light,Jacket,jacket,yellow,MAINSTREAM,0.2,1310.4,413.6,0.3123252951127995,0.0111461744566835,0.1617357347847415,9,proximamente,MAINSTREAM,detail,46,10585ac8-94e0-4c9e-9b77-d8097992d7bc,Nivel 3
3452,3453,Pcbippa Sweater wool ,pink,Sweater,sweater,pink,MAINSTREAM,0.4,479.6,110.0,0.2682505175983437,0.0040794454131756,0.1707210426917702,7,proximamente,MAINSTREAM,composition,57,0a37c5b4-bde3-445f-b96b-6452bbf27ec5,Nivel 2
3476,3477,Pceve Parka padded ,aubergine,Jacket,jacket,purple,MAINSTREAM,5.2,74.8,22.0,0.1857142857142857,0.0006362437800365,0.1394447752307234,8,disponible,MAINSTREAM,sleeve,55,09466f15-0f97-43e5-b257-00b5d4c425ba,Nivel 3
3477,3478,Pceve Parka padded ,black,Jacket,jacket,black,MAINSTREAM,12.6,39.6,17.6,0.4,0.0003368349423723,0.3000842087355931,8,disponible,MAINSTREAM,sleeve,55,1d562071-4a34-46f6-afc0-11b179da2c31,Nivel 3
3478,3479,Pceve Parka padded ,green_dark,Jacket,jacket,green,MAINSTREAM,8.2,92.4,35.2,0.1916666666666666,0.0007859481988687,0.1439464870497172,8,disponible,MAINSTREAM,sleeve,55,01741d2f-8d8e-4ac3-9af8-6c3e748901f8,Nivel 3
3479,3480,Pceve Parka padded ,rust,Jacket,jacket,orange,MAINSTREAM,8.2,22.0,8.8,0.1,0.0001871305235401,0.075046782630885,8,disponible,MAINSTREAM,sleeve,55,0b788ac8-9385-42e5-8881-41408baff6af,Nivel 3
3495,3496,Pchira Coat long ,black,Jacket,jacket,black,MAINSTREAM,4.2,492.8,101.2,0.1989801147695884,0.0041917237272997,0.1163802435528043,8,disponible,MAINSTREAM,closing,false,08bb9bb4-f054-4a07-823b-de8c87c30b28,Nivel 3
3496,3497,Pchira Coat long ,camel,Jacket,jacket,brown,MAINSTREAM,6.4,391.6,44.0,0.0820979020979021,0.003330923319015,0.0496132041026354,8,disponible,MAINSTREAM,closing,false,0750f6ba-bbb5-4387-b1e1-c65eacba0c87,Nivel 3
3512,3513,Pcina Sweater o-neck ,camel,Sweater,sweater,brown,MAINSTREAM,7.75,1094.25,429.0,0.3847475305648904,0.0093076170629013,0.1970275738138959,8,disponible,MAINSTREAM,composition,63,55c013fc-62aa-4635-a9a2-b1614eea766d,Nivel 2
3529,3530,Pckamala Dress noos ,blue_dark,Dress,dress,blue,MAINSTREAM,0.2,800.6,387.2,0.5067682367772621,0.0068098498702845,0.2852294805287237,9,proximamente,MAINSTREAM,composition,false,23ece994-2425-4b4a-ba25-f7fa6b79316d,Nivel 1
3531,3532,Pckamala Tshirt noos,black,Tshirt,tshirt,black,MAINSTREAM,2.0,294.8,170.13333333333333,0.5306526757842547,0.0025075490154382,0.3891799121458931,7,proximamente,MAINSTREAM,composition,50,1679a4d2-f4b0-4719-918e-d9005ef04fb1,Nivel 2
3534,3535,Pckamala Tshirt noos,lemon,Tshirt,tshirt,yellow,MAINSTREAM,11.0,110.0,88.0,0.8,0.0009356526177008,0.6002339131544253,9,disponible,MAINSTREAM,composition,50,4839c13a-ed7b-44d4-af43-5fbd163e5001,Nivel 2
3539,3540,Pckarie Tshirt noos ,black,Tshirt,tshirt,black,MAINSTREAM,7.6,954.6,396.0,0.3984124557282115,0.0081197635350657,0.2032661096316385,9,proximamente,MAINSTREAM,composition,false,02d3e353-6828-4557-aa99-5ed2a1a00bac,Nivel 2
3548,3549,Pcminna Tshirt noos ,blue_dark,Tshirt,tshirt,blue,MAINSTREAM,0.6,462.0,224.4,0.5032718894009216,0.0039297409943435,0.3233081756648918,8,proximamente,MAINSTREAM,composition,false,3db6899a-f6e0-43c7-b1b3-3595274823a9,Nivel 2
3550,3551,Pcnell Cardigan knit ,ecru,Sweater,sweater,brown,MAINSTREAM,0.2,1587.6,673.2,0.4172945936387105,0.0135040190532896,0.2153993063460001,9,proximamente,MAINSTREAM,composition,35,1d891e46-3ec6-495b-9875-df099ee07d46,Nivel 2
3551,3552,Pcnellie Pant noos,mustand,Pant,pant,yellow,MAINSTREAM,0.4,528.0,171.6,0.3679668304668304,0.004491132564964,0.2509208951768121,7,proximamente,MAINSTREAM,composition,false,320cff4c-665a-44e8-84c1-01dfd64c29e5,Nivel 1
